Removed Node,Largest SCC Size,Percentage of Total
6013,1,0.015082956259426848
6014,1,0.015082956259426848
6015,1,0.015082956259426848
6016,1,0.015082956259426848
6017,1,0.015082956259426848
6018,1,0.015082956259426848
6019,1,0.015082956259426848
6020,1,0.015082956259426848
6021,1,0.015082956259426848
6022,1,0.015082956259426848
6023,1,0.015082956259426848
6024,1,0.015082956259426848
6025,1,0.015082956259426848
6026,1,0.015082956259426848
6027,1,0.015082956259426848
6028,1,0.015082956259426848
6029,1,0.015082956259426848
6030,1,0.015082956259426848
6031,1,0.015082956259426848
6032,1,0.015082956259426848
6033,1,0.015082956259426848
6034,1,0.015082956259426848
6035,1,0.015082956259426848
6036,1,0.015082956259426848
6037,1,0.015082956259426848
6038,1,0.015082956259426848
6039,1,0.015082956259426848
6040,1,0.015082956259426848
6041,1,0.015082956259426848
6042,1,0.015082956259426848
6043,1,0.015082956259426848
6044,1,0.015082956259426848
6045,1,0.015082956259426848
6046,1,0.015082956259426848
6047,1,0.015082956259426848
6048,1,0.015082956259426848
6049,1,0.015082956259426848
6050,1,0.015082956259426848
6051,1,0.015082956259426848
6052,1,0.015082956259426848
6053,1,0.015082956259426848
6054,1,0.015082956259426848
6055,1,0.015082956259426848
6056,1,0.015082956259426848
6057,1,0.015082956259426848
6058,1,0.015082956259426848
6059,1,0.015082956259426848
6060,1,0.015082956259426848
6061,1,0.015082956259426848
6062,1,0.015082956259426848
6063,1,0.015082956259426848
6064,1,0.015082956259426848
6065,1,0.015082956259426848
6066,1,0.015082956259426848
6067,1,0.015082956259426848
6068,1,0.015082956259426848
6069,1,0.015082956259426848
6070,1,0.015082956259426848
6071,1,0.015082956259426848
6072,1,0.015082956259426848
6073,1,0.015082956259426848
6074,1,0.015082956259426848
6075,1,0.015082956259426848
6076,1,0.015082956259426848
6077,1,0.015082956259426848
6078,1,0.015082956259426848
6079,1,0.015082956259426848
6080,1,0.015082956259426848
6081,1,0.015082956259426848
6082,1,0.015082956259426848
6083,1,0.015082956259426848
6084,1,0.015082956259426848
6085,1,0.015082956259426848
6086,1,0.015082956259426848
6087,1,0.015082956259426848
6088,1,0.015082956259426848
6089,1,0.015082956259426848
6090,1,0.015082956259426848
6091,1,0.015082956259426848
6092,1,0.015082956259426848
6093,1,0.015082956259426848
6094,1,0.015082956259426848
6095,1,0.015082956259426848
6096,1,0.015082956259426848
6097,1,0.015082956259426848
6098,1,0.015082956259426848
6099,1,0.015082956259426848
6100,1,0.015082956259426848
6101,1,0.015082956259426848
6102,1,0.015082956259426848
6103,1,0.015082956259426848
6104,1,0.015082956259426848
6105,1,0.015082956259426848
6106,1,0.015082956259426848
6107,1,0.015082956259426848
6108,1,0.015082956259426848
6109,1,0.015082956259426848
6110,1,0.015082956259426848
6111,1,0.015082956259426848
6112,1,0.015082956259426848
6113,1,0.015082956259426848
6114,1,0.015082956259426848
6115,1,0.015082956259426848
6116,1,0.015082956259426848
6117,1,0.015082956259426848
6118,1,0.015082956259426848
6119,1,0.015082956259426848
6120,1,0.015082956259426848
6121,1,0.015082956259426848
6122,1,0.015082956259426848
6123,1,0.015082956259426848
6124,1,0.015082956259426848
6125,1,0.015082956259426848
6126,1,0.015082956259426848
6127,1,0.015082956259426848
6128,1,0.015082956259426848
6129,1,0.015082956259426848
6130,1,0.015082956259426848
6131,1,0.015082956259426848
6132,1,0.015082956259426848
6133,1,0.015082956259426848
6134,1,0.015082956259426848
6135,1,0.015082956259426848
6136,1,0.015082956259426848
6137,1,0.015082956259426848
6138,1,0.015082956259426848
6139,1,0.015082956259426848
6140,1,0.015082956259426848
6141,1,0.015082956259426848
6142,1,0.015082956259426848
6143,1,0.015082956259426848
6144,1,0.015082956259426848
6145,1,0.015082956259426848
6146,1,0.015082956259426848
6147,1,0.015082956259426848
6148,1,0.015082956259426848
6149,1,0.015082956259426848
6150,1,0.015082956259426848
6151,1,0.015082956259426848
6152,1,0.015082956259426848
6153,1,0.015082956259426848
6154,1,0.015082956259426848
6155,1,0.015082956259426848
6156,1,0.015082956259426848
6157,1,0.015082956259426848
6158,1,0.015082956259426848
6159,1,0.015082956259426848
6160,1,0.015082956259426848
6161,1,0.015082956259426848
6162,1,0.015082956259426848
6163,1,0.015082956259426848
6164,1,0.015082956259426848
6165,1,0.015082956259426848
6166,1,0.015082956259426848
6167,1,0.015082956259426848
6168,1,0.015082956259426848
6169,1,0.015082956259426848
6170,1,0.015082956259426848
6171,1,0.015082956259426848
6172,1,0.015082956259426848
6173,1,0.015082956259426848
6174,1,0.015082956259426848
6175,1,0.015082956259426848
6176,1,0.015082956259426848
6177,1,0.015082956259426848
6178,1,0.015082956259426848
6179,1,0.015082956259426848
6180,1,0.015082956259426848
6181,1,0.015082956259426848
6182,1,0.015082956259426848
6183,1,0.015082956259426848
6184,1,0.015082956259426848
6185,1,0.015082956259426848
6186,1,0.015082956259426848
6187,1,0.015082956259426848
6188,1,0.015082956259426848
6189,1,0.015082956259426848
6190,1,0.015082956259426848
6191,1,0.015082956259426848
6192,1,0.015082956259426848
6193,1,0.015082956259426848
6194,1,0.015082956259426848
6195,1,0.015082956259426848
6196,1,0.015082956259426848
6197,1,0.015082956259426848
6198,1,0.015082956259426848
6199,1,0.015082956259426848
6200,1,0.015082956259426848
6201,1,0.015082956259426848
6202,1,0.015082956259426848
6203,1,0.015082956259426848
6204,1,0.015082956259426848
6205,1,0.015082956259426848
6206,1,0.015082956259426848
6207,1,0.015082956259426848
6208,1,0.015082956259426848
6209,1,0.015082956259426848
6210,1,0.015082956259426848
6211,1,0.015082956259426848
6212,1,0.015082956259426848
6213,1,0.015082956259426848
6214,1,0.015082956259426848
6215,1,0.015082956259426848
6216,1,0.015082956259426848
6217,1,0.015082956259426848
6218,1,0.015082956259426848
6219,1,0.015082956259426848
6220,1,0.015082956259426848
6221,1,0.015082956259426848
6222,1,0.015082956259426848
6223,1,0.015082956259426848
6224,1,0.015082956259426848
6225,1,0.015082956259426848
6226,1,0.015082956259426848
6227,1,0.015082956259426848
6228,1,0.015082956259426848
6229,1,0.015082956259426848
6230,1,0.015082956259426848
6231,1,0.015082956259426848
6232,1,0.015082956259426848
6233,1,0.015082956259426848
6234,1,0.015082956259426848
6235,1,0.015082956259426848
6236,1,0.015082956259426848
6237,1,0.015082956259426848
6238,1,0.015082956259426848
6239,1,0.015082956259426848
6240,1,0.015082956259426848
6241,1,0.015082956259426848
6242,1,0.015082956259426848
6243,1,0.015082956259426848
6244,1,0.015082956259426848
6245,1,0.015082956259426848
6246,1,0.015082956259426848
6247,1,0.015082956259426848
6248,1,0.015082956259426848
6249,1,0.015082956259426848
6250,1,0.015082956259426848
6251,1,0.015082956259426848
6252,1,0.015082956259426848
6253,1,0.015082956259426848
6254,1,0.015082956259426848
6255,1,0.015082956259426848
6256,1,0.015082956259426848
6257,1,0.015082956259426848
6258,1,0.015082956259426848
6259,1,0.015082956259426848
6260,1,0.015082956259426848
6261,1,0.015082956259426848
6262,1,0.015082956259426848
6263,1,0.015082956259426848
6264,1,0.015082956259426848
6265,1,0.015082956259426848
6266,1,0.015082956259426848
6267,1,0.015082956259426848
6268,1,0.015082956259426848
6269,1,0.015082956259426848
6270,1,0.015082956259426848
6271,1,0.015082956259426848
6272,1,0.015082956259426848
6273,1,0.015082956259426848
6274,1,0.015082956259426848
6275,1,0.015082956259426848
6276,1,0.015082956259426848
6277,1,0.015082956259426848
6278,1,0.015082956259426848
6279,1,0.015082956259426848
6280,1,0.015082956259426848
6281,1,0.015082956259426848
6282,1,0.015082956259426848
6283,1,0.015082956259426848
6284,1,0.015082956259426848
6285,1,0.015082956259426848
6286,1,0.015082956259426848
6287,1,0.015082956259426848
6288,1,0.015082956259426848
6289,1,0.015082956259426848
6290,1,0.015082956259426848
6291,1,0.015082956259426848
6292,1,0.015082956259426848
6293,1,0.015082956259426848
6294,1,0.015082956259426848
6295,1,0.015082956259426848
6296,1,0.015082956259426848
6297,1,0.015082956259426848
6298,1,0.015082956259426848
6299,1,0.015082956259426848
6300,1,0.015082956259426848
6301,1,0.015082956259426848
6302,1,0.015082956259426848
6303,1,0.015082956259426848
6304,1,0.015082956259426848
6305,1,0.015082956259426848
6306,1,0.015082956259426848
6307,1,0.015082956259426848
6308,1,0.015082956259426848
6309,1,0.015082956259426848
6310,1,0.015082956259426848
6311,1,0.015082956259426848
6312,1,0.015082956259426848
6313,1,0.015082956259426848
6314,1,0.015082956259426848
6315,1,0.015082956259426848
6316,1,0.015082956259426848
6317,1,0.015082956259426848
6318,1,0.015082956259426848
6319,1,0.015082956259426848
6320,1,0.015082956259426848
6321,1,0.015082956259426848
6322,1,0.015082956259426848
6323,1,0.015082956259426848
6324,1,0.015082956259426848
6325,1,0.015082956259426848
6326,1,0.015082956259426848
6327,1,0.015082956259426848
6328,1,0.015082956259426848
6329,1,0.015082956259426848
6330,1,0.015082956259426848
6331,1,0.015082956259426848
6332,1,0.015082956259426848
6333,1,0.015082956259426848
6334,1,0.015082956259426848
6335,1,0.015082956259426848
6336,1,0.015082956259426848
6337,1,0.015082956259426848
6338,1,0.015082956259426848
6339,1,0.015082956259426848
6340,1,0.015082956259426848
6341,1,0.015082956259426848
6342,1,0.015082956259426848
6343,1,0.015082956259426848
6344,1,0.015082956259426848
6345,1,0.015082956259426848
6346,1,0.015082956259426848
6347,1,0.015082956259426848
6348,1,0.015082956259426848
6349,1,0.015082956259426848
6350,1,0.015082956259426848
6351,1,0.015082956259426848
6352,1,0.015082956259426848
6353,1,0.015082956259426848
6354,1,0.015082956259426848
6355,1,0.015082956259426848
6356,1,0.015082956259426848
6357,1,0.015082956259426848
6358,1,0.015082956259426848
6359,1,0.015082956259426848
6360,1,0.015082956259426848
6361,1,0.015082956259426848
6362,1,0.015082956259426848
6363,1,0.015082956259426848
6364,1,0.015082956259426848
6365,1,0.015082956259426848
6366,1,0.015082956259426848
6367,1,0.015082956259426848
6368,1,0.015082956259426848
6369,1,0.015082956259426848
6370,1,0.015082956259426848
6371,1,0.015082956259426848
6372,1,0.015082956259426848
6373,1,0.015082956259426848
6374,1,0.015082956259426848
6375,1,0.015082956259426848
6376,1,0.015082956259426848
6377,1,0.015082956259426848
6378,1,0.015082956259426848
6379,1,0.015082956259426848
6380,1,0.015082956259426848
6381,1,0.015082956259426848
6382,1,0.015082956259426848
6383,1,0.015082956259426848
6384,1,0.015082956259426848
6385,1,0.015082956259426848
6386,1,0.015082956259426848
6387,1,0.015082956259426848
6388,1,0.015082956259426848
6389,1,0.015082956259426848
6390,1,0.015082956259426848
6391,1,0.015082956259426848
6392,1,0.015082956259426848
6393,1,0.015082956259426848
6394,1,0.015082956259426848
6395,1,0.015082956259426848
6396,1,0.015082956259426848
6397,1,0.015082956259426848
6398,1,0.015082956259426848
6399,1,0.015082956259426848
6400,1,0.015082956259426848
6401,1,0.015082956259426848
6402,1,0.015082956259426848
6403,1,0.015082956259426848
6404,1,0.015082956259426848
6405,1,0.015082956259426848
6406,1,0.015082956259426848
6407,1,0.015082956259426848
6408,1,0.015082956259426848
6409,1,0.015082956259426848
6410,1,0.015082956259426848
6411,1,0.015082956259426848
6412,1,0.015082956259426848
6413,1,0.015082956259426848
6414,1,0.015082956259426848
6415,1,0.015082956259426848
6416,1,0.015082956259426848
6417,1,0.015082956259426848
6418,1,0.015082956259426848
6419,1,0.015082956259426848
6420,1,0.015082956259426848
6421,1,0.015082956259426848
6422,1,0.015082956259426848
6423,1,0.015082956259426848
6424,1,0.015082956259426848
6425,1,0.015082956259426848
6426,1,0.015082956259426848
6427,1,0.015082956259426848
6428,1,0.015082956259426848
6429,1,0.015082956259426848
6430,1,0.015082956259426848
6431,1,0.015082956259426848
6432,1,0.015082956259426848
6433,1,0.015082956259426848
6434,1,0.015082956259426848
6435,1,0.015082956259426848
6436,1,0.015082956259426848
6437,1,0.015082956259426848
6438,1,0.015082956259426848
6439,1,0.015082956259426848
6440,1,0.015082956259426848
6441,1,0.015082956259426848
6442,1,0.015082956259426848
6443,1,0.015082956259426848
6444,1,0.015082956259426848
6445,1,0.015082956259426848
6446,1,0.015082956259426848
6447,1,0.015082956259426848
6448,1,0.015082956259426848
6449,1,0.015082956259426848
6450,1,0.015082956259426848
6451,1,0.015082956259426848
6452,1,0.015082956259426848
6453,1,0.015082956259426848
6454,1,0.015082956259426848
6455,1,0.015082956259426848
6456,1,0.015082956259426848
6457,1,0.015082956259426848
6458,1,0.015082956259426848
6459,1,0.015082956259426848
6460,1,0.015082956259426848
6461,1,0.015082956259426848
6462,1,0.015082956259426848
6463,1,0.015082956259426848
6464,1,0.015082956259426848
6465,1,0.015082956259426848
6466,1,0.015082956259426848
6467,1,0.015082956259426848
6468,1,0.015082956259426848
6469,1,0.015082956259426848
6470,1,0.015082956259426848
6471,1,0.015082956259426848
6472,1,0.015082956259426848
6473,1,0.015082956259426848
6474,1,0.015082956259426848
6475,1,0.015082956259426848
6476,1,0.015082956259426848
6477,1,0.015082956259426848
6478,1,0.015082956259426848
6479,1,0.015082956259426848
6480,1,0.015082956259426848
6481,1,0.015082956259426848
6482,1,0.015082956259426848
6483,1,0.015082956259426848
6484,1,0.015082956259426848
6485,1,0.015082956259426848
6486,1,0.015082956259426848
6487,1,0.015082956259426848
6488,1,0.015082956259426848
6489,1,0.015082956259426848
6490,1,0.015082956259426848
6491,1,0.015082956259426848
6492,1,0.015082956259426848
6493,1,0.015082956259426848
6494,1,0.015082956259426848
6495,1,0.015082956259426848
6496,1,0.015082956259426848
6497,1,0.015082956259426848
6498,1,0.015082956259426848
6499,1,0.015082956259426848
6500,1,0.015082956259426848
6501,1,0.015082956259426848
6502,1,0.015082956259426848
6503,1,0.015082956259426848
6504,1,0.015082956259426848
6505,1,0.015082956259426848
6506,1,0.015082956259426848
6507,1,0.015082956259426848
6508,1,0.015082956259426848
6509,1,0.015082956259426848
6510,1,0.015082956259426848
6511,1,0.015082956259426848
6512,1,0.015082956259426848
6513,1,0.015082956259426848
6514,1,0.015082956259426848
6515,1,0.015082956259426848
6516,1,0.015082956259426848
6517,1,0.015082956259426848
6518,1,0.015082956259426848
6519,1,0.015082956259426848
6520,1,0.015082956259426848
6521,1,0.015082956259426848
6522,1,0.015082956259426848
6523,1,0.015082956259426848
6524,1,0.015082956259426848
6525,1,0.015082956259426848
6526,1,0.015082956259426848
6527,1,0.015082956259426848
6528,1,0.015082956259426848
6529,1,0.015082956259426848
6530,1,0.015082956259426848
6531,1,0.015082956259426848
6532,1,0.015082956259426848
6533,1,0.015082956259426848
6534,1,0.015082956259426848
6535,1,0.015082956259426848
6536,1,0.015082956259426848
6537,1,0.015082956259426848
6538,1,0.015082956259426848
6539,1,0.015082956259426848
6540,1,0.015082956259426848
6541,1,0.015082956259426848
6542,1,0.015082956259426848
6543,1,0.015082956259426848
6544,1,0.015082956259426848
6545,1,0.015082956259426848
6546,1,0.015082956259426848
6547,1,0.015082956259426848
6548,1,0.015082956259426848
6549,1,0.015082956259426848
6550,1,0.015082956259426848
6551,1,0.015082956259426848
6552,1,0.015082956259426848
6553,1,0.015082956259426848
6554,1,0.015082956259426848
6555,1,0.015082956259426848
6556,1,0.015082956259426848
6557,1,0.015082956259426848
6558,1,0.015082956259426848
6559,1,0.015082956259426848
6560,1,0.015082956259426848
6561,1,0.015082956259426848
6562,1,0.015082956259426848
6563,1,0.015082956259426848
6564,1,0.015082956259426848
6565,1,0.015082956259426848
6566,1,0.015082956259426848
6567,1,0.015082956259426848
6568,1,0.015082956259426848
6569,1,0.015082956259426848
6570,1,0.015082956259426848
6571,1,0.015082956259426848
6572,1,0.015082956259426848
6573,1,0.015082956259426848
6574,1,0.015082956259426848
6575,1,0.015082956259426848
6576,1,0.015082956259426848
6577,1,0.015082956259426848
6578,1,0.015082956259426848
6579,1,0.015082956259426848
6580,1,0.015082956259426848
6581,1,0.015082956259426848
6582,1,0.015082956259426848
6583,1,0.015082956259426848
6584,1,0.015082956259426848
6585,1,0.015082956259426848
6586,1,0.015082956259426848
6587,1,0.015082956259426848
6588,1,0.015082956259426848
6589,1,0.015082956259426848
6590,1,0.015082956259426848
6591,1,0.015082956259426848
6592,1,0.015082956259426848
6593,1,0.015082956259426848
6594,1,0.015082956259426848
6595,1,0.015082956259426848
6596,1,0.015082956259426848
6597,1,0.015082956259426848
6598,1,0.015082956259426848
6599,1,0.015082956259426848
6600,1,0.015082956259426848
6601,1,0.015082956259426848
6602,1,0.015082956259426848
6603,1,0.015082956259426848
6604,1,0.015082956259426848
6605,1,0.015082956259426848
6606,1,0.015082956259426848
6607,1,0.015082956259426848
6608,1,0.015082956259426848
6609,1,0.015082956259426848
6610,1,0.015082956259426848
6611,1,0.015082956259426848
6612,1,0.015082956259426848
6613,1,0.015082956259426848
6614,1,0.015082956259426848
6615,1,0.015082956259426848
6616,1,0.015082956259426848
6617,1,0.015082956259426848
6618,1,0.015082956259426848
6619,1,0.015082956259426848
6620,1,0.015082956259426848
6621,1,0.015082956259426848
6622,1,0.015082956259426848
